Movie_Title	Release_Date	Nationality_First	Nationality	Production_Company	Distributor	Movie_Rate	Genre	Director	Actor
기다리다 미쳐	2008-01-01	한국	한국	블루버스 픽쳐스,(주)아이필름코퍼레이션	(주)시네마서비스	15세이상관람가	멜로/로맨스	류승진	손태영,장근석,데니 안/ 안신원,권진영,김산호,장희진,진태현,유인영,신동원,조우진,김경렬,김경미,정인봉,김판규,이성환,권순범,이치범,이정훈
더 시크릿	2008-01-01	프랑스	프랑스		(주)프라임엔터테인먼트	15세이상관람가	미스터리,드라마,스릴러	벵상 뻬레	올리비아 썰비,데이비드 듀코브니
아메리칸 갱스터	2007-12-27	미국	미국	유니버셜 픽쳐스	유니버설픽쳐스인터내셔널 코리아(유)	청소년관람불가	범죄,드라마	리들리 스콧	덴젤 워싱턴,러셀 크로우
헨젤과 그레텔	2007-12-27	한국	한국	(주)바른손	씨제이엔터테인먼트(주)	12세이상관람가	드라마,판타지	임필성	천정명,은원재,박희순,심은경,진지희,송경섭,윤현용,이광훈,최우성,이창석
가면	2007-12-27	한국	한국	(주)디알엠엔터테인먼트	롯데쇼핑㈜롯데엔터테인먼트	청소년관람불가	스릴러,미스터리	양윤호	김강우,김원중,김민선,이수경,김유정,조명희,박인,박정선,서상민,유정아,장철수,박상철,오아름,오지영
칼라스 포에버	2007-12-27	이탈리아	이탈리아		판씨네마㈜	12세이상관람가	드라마	프랑코 제피렐리	화니 아르당,제레미 아이언스
일루미나타	2007-12-27	미국	미국		㈜영화사 백두대간	청소년관람불가	드라마,코미디	존 터투로	존 터투로,캐서린 보로위츠
신과 나눈 이야기	2007-12-27	미국	미국		(주)부귀영화	전체관람가	드라마	스티븐 사이몬	헨리 체르니,빌마 실바
보르히아	2007-12-27	스페인	스페인		라인트리엔터테인먼트	청소년관람불가	드라마	안토니오 헤르난데즈	루이스 오마르,세르지오 페리스-멘체타
마고리엄의 장난감 백화점	2007-12-24	미국	미국		㈜스튜디오이쩜영	전체관람가	가족,코미디,판타지	자크 헬름	나탈리 포트만,더스틴 호프만
택시 블루스	2007-12-21	한국	한국	독립프로덕션빨간눈사람	㈜인디스토리	청소년관람불가	다큐멘터리	최하동하	정한나,백준수,김병수,김복진,최근호,이상목,유리나,조세영,정연욱,최우석,오지현,이은지
이토록 뜨거운 순간	2007-12-20	미국	미국		스폰지	청소년관람불가	드라마,멜로/로맨스	에단 호크	마크 웨버,카탈리나 산디노 모레노
메리 크리스마스	2007-12-20	프랑스	프랑스,독일,영국,벨기에,루마니아,노르웨이		위드시네마	15세이상관람가	드라마,전쟁	크리스찬 카리온	다이앤 크루거,벤노 퓨어만
내셔널 트레져:비밀의 책	2007-12-19	미국	미국	제리 브룩하이머 필름,월트 디즈니 픽쳐스	한국소니픽쳐스릴리징브에나비스타영화㈜	12세이상관람가	액션,어드벤처	존 터틀타웁	니콜라스 케이지,존 보이트,다이앤 크루거,저스틴 바사
앨빈과 슈퍼밴드	2007-12-19	미국	미국		이십세기폭스필름코퍼레이션	전체관람가	코미디,가족,애니메이션	팀 힐	저스틴 롱,제시 맥카트니,제이슨 리,매튜 그레이 거블러,김영운(강인),김희철(희철),신동
같은 달을 보고 있다	2007-12-19	일본	일본		(주)이모션픽처스	15세이상관람가	드라마	후카사쿠 켄타	쿠보즈카 요스케,진관희
황금 나침반	2007-12-18	미국	미국	뉴라인 시네마	롯데쇼핑㈜롯데엔터테인먼트	전체관람가	판타지,드라마,액션,어드벤처	크리스 웨이츠	다니엘 크레이그,니콜 키드먼
내 사랑	2007-12-18	한국	한국	(주)오죤필름	쇼박스㈜미디어플렉스	12세이상관람가	멜로/로맨스,드라마	이한	감우성,최강희,엄태웅,김민채,박정민,이은아,이연희,정일우,서신애,임정은,박정민,최현주,황재호,박지호,남동협,박현정,안창수,한상현,민경만,유재훈,최선미,장현수,이선화,박새롬,정은혜,엄광원
용의주도 미스신	2007-12-18	한국	한국	(주)로드픽쳐스,싸이더스 픽쳐스	싸이더스 픽쳐스	15세이상관람가	멜로/로맨스,코미디	박용집	한예슬,이종혁,권오중,김인권,조혜진,손봉수,조석환,이연주,김동철,백준서,최봉겸,최선중,정다영,정명훈
다즐링 주식회사	2007-12-13	미국	미국		이십세기폭스필름코퍼레이션	15세이상관람가	드라마,어드벤처,코미디	웨스 앤더슨	에드리언 브로디,오웬 윌슨,애드리언 브로디
파리에서	2007-12-13	프랑스	프랑스		스폰지	15세이상관람가	드라마	크리스토프 오노레	로맹 뒤리스,루이스 가렐
나는 전설이다	2007-12-12	미국	미국	워너 브러더스 픽쳐스	워너브러더스 (주)	12세이상관람가	SF,드라마,액션	프란시스 로렌스	윌 스미스,알리스 브라가
색즉시공 시즌2	2007-12-12	한국	한국	(주)두사부필름	씨제이엔터테인먼트(주)	청소년관람불가	코미디	윤태윤	임창정,송지효,최성국,신이,김태호,김형일,정혜윤,홍지영,박민아,양현주,이진운,김정현,이상윤
싸움	2007-12-12	한국	한국	(주)시네마서비스,상상필름(주)	(주)시네마서비스	15세이상관람가	멜로/로맨스,코미디	한지승	설경구,김태희,김도연,이경호,강민지,김해수,김해석,유일한,정슬기,임병훈,양재성
크리스마스에 기적을 만날 확률	2007-12-12	일본	일본		롯데쇼핑㈜롯데엔터테인먼트	12세이상관람가	애니메이션,드라마,액션	곤 사토시	오카모토 아야,에모리 토루
아르헨티나 할머니	2007-12-12	일본	일본		프리비젼엔터테인먼트	12세이상관람가	드라마,코미디	나가오 나오키	야쿠쇼 코지,스즈키 쿄카
헤어스프레이	2007-12-06	미국	미국	뉴라인 시네마	㈜케이디미디어	12세이상관람가	드라마,뮤지컬	아담 쉥크만	니키 블론스키,존 트라볼타,잭 애프론
데스 센텐스	2007-12-06	미국	미국		영화사청어람(주),(주)엠엔에프씨	청소년관람불가	액션,드라마	제임스 왕	케빈 베이컨,가렛 헤드룬드
결혼하고도 싱글로 남는법	2007-12-06	프랑스	프랑스		예지림엔터테인먼트	15세이상관람가	멜로/로맨스,코미디	에릭 라티고	알랭 샤바,샤를로뜨 갱스부르
상하이의 밤	2007-12-06	일본	일본		대원디지털엔터테인먼트	12세이상관람가	멜로/로맨스,코미디	장 이바이	조미,모토키 마사히로
호스텔	2007-12-06	미국	미국		한국소니픽쳐스릴리징브에나비스타영화㈜	18세관람가	공포(호러)	일라이 로스	제이 헤르난데즈,데릭 리차드슨
스타트 포 텐	2007-12-06	영국	영국	HBO필름	라인트리엔터테인먼트	15세이상관람가	멜로/로맨스,코미디	톰 본	제임스 맥어보이,레베카 홀
강을 건너는 사람들	2007-11-30	한국	한국	광정필름	(주)영화사 진진	전체관람가	다큐멘터리	김덕철	김경석
어거스트 러쉬	2007-11-29	미국	미국	사우스포우 엔터테인먼트	씨제이엔터테인먼트(주)	전체관람가	드라마	커스틴 쉐리단	프레디 하이모어,조나단 리스 메이어스,케리 러셀
우리 동네	2007-11-29	한국	한국	(주)오브젝트필름	씨제이엔터테인먼트(주),(주)시네마서비스	청소년관람불가	스릴러,범죄	정길영	류덕환,김호연,오만석,탁우석,박재현,송요셉,정혜원,최정우,이선균,소영철,신화철,심정호,안기웅,모홍진,이명준,박미희,박소희,김창경
열한번째 엄마	2007-11-29	한국	한국	(주)씨스타픽쳐스,몽마루	쇼박스㈜미디어플렉스	12세이상관람가	드라마	김진성	김혜수,김영찬,류승룡,김지영,노민우,최두영,신동호
히트맨	2007-11-29	미국	미국		이십세기폭스필름코퍼레이션	청소년관람불가	액션,범죄	자비에르 젠스	티모시 올리펀트,더그레이 스콧
마이클 클레이튼	2007-11-29	미국	미국	캐슬 락 엔터테인먼트	롯데쇼핑㈜롯데엔터테인먼트	15세이상관람가	스릴러,드라마	토니 길로이	조지 클루니,톰 윌킨슨
안경	2007-11-29	일본	일본		스폰지	전체관람가	드라마,코미디	오기가미 나오코	코바야시 사토미,이치카와 미카코
은하해방전선	2007-11-29	한국	한국	은하해방전선 제작위원회,청년필름(주)	㈜인디스토리	15세이상관람가	코미디,드라마,멜로/로맨스	윤성호	임지규,박혁권,서영주,김보경,김태동,김현아,정혜원,류형근,김동호,허정,송서진,현문섭,조용규,박재헌,김민이,김이정,박현지,배하나,강석주,서광원,서상덕,진경희,원선우,문현성,김태일,김선,박강,김선이,유병철,이황호,윤성호,윤수진,윤이영,김세훈,박선영,김태섭,이순영,김정남,이찬우,김예나,이정식
디지털 삼인삼색 2007 : 메모리즈	2007-11-29	한국	한국	(재)전주국제영화제조직위원회	(주)이모션픽처스	12세이상관람가	다큐멘터리,드라마	그린 유진,코스타 페드로,파로키 하룬	크리스텔 프로,델핀 헤켓
차밍스쿨 & 볼룸댄스	2007-11-29	미국	미국		㈜미로비젼	15세이상관람가	코미디,멜로/로맨스	랜덜 밀러	로버트 칼라일,마리사 토메이
골든 에이지	2007-11-22	영국	영국	워킹 타이틀 필름,르 스튜디오 카날+	유니버설픽쳐스인터내셔널 코리아(유)	12세이상관람가	드라마,사극	세자르 카푸르	케이트 블란쳇,클라이브 오웬
마녀배달부 키키	2007-11-22	일본	일본	스튜디오 지브리	대원미디어㈜	전체관람가	애니메이션,드라마,가족,판타지	미야자키 하야오	타카야마 미나미,사쿠마 레이
이브닝	2007-11-22	미국	미국		㈜미로비젼	15세이상관람가	드라마,멜로/로맨스	라요스 콜타이	클레어 데인즈,패트릭 윌슨
웨스트 32번가	2007-11-22	한국	한국,미국	씨제이엔터테인먼트(주)	씨제이엔터테인먼트(주)	15세이상관람가	범죄,액션	마이클 강	존 조,김준성,정준호
귀를 기울이면	2007-11-22	일본	일본	스튜디오 지브리	대원미디어㈜	전체관람가	애니메이션,드라마,판타지	곤도 요시후미	혼나 유코,다카하시 가즈오
파라노이드 파크	2007-11-22	프랑스	프랑스,미국		스폰지	15세이상관람가	범죄,드라마,미스터리	구스 반 산트	게이브 네빈스,다니엘 리우
애플시드	2007-11-22	일본	일본		㈜스튜디오이쩜영	12세이상관람가	애니메이션,드라마,액션,SF	아라마키 신지	마츠오카 유키
사랑의 유형지	2007-11-22	일본	일본		프리비젼엔터테인먼트	청소년관람불가	멜로/로맨스	츠루하시 야스오	토요카와 에츠시,테라지마 시노부
쏘우 4	2007-11-21	미국	미국		롯데쇼핑㈜롯데엔터테인먼트	청소년관람불가	공포(호러),스릴러	대런 린 보우즈만	토빈 벨,쇼니 스미스
라 비앙 로즈	2007-11-21	프랑스	프랑스,영국,체코		(주)프라임엔터테인먼트	12세이상관람가	드라마	올리비에 다한	마리온 꼬띨라르,장 피에르 마틴
아파트 1303호	2007-11-19	일본	일본		(주)유니코리아문예투자	15세이상관람가	공포(호러)	오이카와 아타루	이타야 유카,오타니 나오코,하츠네 에리코
춤추는 나의 베아트리체	2007-11-18	영국	영국		CNS엔터테인먼트	청소년관람불가	드라마,멜로/로맨스	안토니오 반데라스	알베르토 아말리아,마리아 루이즈
검은 땅의 소녀와	2007-11-15	한국	한국	(주)동녘필름	(주)스폰지이엔티	전체관람가	가족,드라마	전수일	유연미,박현우,조영진,박용석,박진,박천수,조호성,김다미,서용우,최미나,유연정,유영근,윤상현,박병문,장성욱,이성기,윤지홍,정보식,최시영,박아영,정창호,정아름,이한글,김주환
색화동	2007-11-15	한국	한국	클릭영화사(주),청년필름(주)	(주)프리머스시네마	청소년관람불가	코미디,드라마,성인물(에로)	공자관	조재완,김동수,박진위,홍석영,최현지,공찬호,유창수,이경환
세븐 데이즈	2007-11-14	한국	한국	(주)영화사윤앤준	(주)프라임엔터테인먼트	청소년관람불가	스릴러,범죄	원신연	김윤진,박희순,김미숙,강나일,신성일,신영훈,김남원,김노경,유성철,윤재웅,임경진,오현철,양진우,김정필
베오울프	2007-11-14	미국	미국	이미지무버,워너 브러더스 픽쳐스,파라마운트 픽쳐스	워너브러더스 (주)	15세이상관람가	애니메이션,드라마,어드벤처,판타지	로버트 제멕키스	레이 윈스톤,안젤리나 졸리
스카우트	2007-11-14	한국	한국	㈜두루미필름	씨제이엔터테인먼트(주)	12세이상관람가	드라마,코미디	김현석	임창정,엄지원,박철민,탁트인,정종훈,서호영,신창수,서정표,윤준식,김철준,정진호,이자은
마을금고 연쇄습격사건	2007-11-14	한국	한국	필름큐엔터테인먼트,(주)노비스엔터테인먼트	쇼박스㈜미디어플렉스	15세이상관람가	코미디	박상준	백윤식,이문식,박효준,김유정,허정현,김효선,조성현,조현진,이동진,김태환,유진희,윤지나,이동진
색, 계	2007-11-08	미국	미국		씨제이엔터테인먼트(주)	청소년관람불가	드라마	이안	탕웨이,양조위
더 버터플라이	2007-11-08	영국	영국		롯데쇼핑㈜롯데엔터테인먼트	15세이상관람가	스릴러,드라마,범죄	마이크 베이커	피어스 브로스넌,제라드 버틀러
로스트 라이온즈	2007-11-08	미국	미국		이십세기폭스필름코퍼레이션	15세이상관람가	드라마	로버트 레드포드	로버트 레드포드,톰 크루즈,메릴 스트립
세브란스	2007-11-08	영국	영국		㈜미로비젼	청소년관람불가	공포(호러),스릴러,코미디	크리스토퍼 스미스	로라 해리스,대니 디어
벡실	2007-11-08	일본	일본		씨제이 씨지브이(CJ CGV)(주)	12세이상관람가	SF,액션,범죄	소리 후미히코	타니하라 쇼스케
데드 걸	2007-11-08	미국	미국		씨제이 씨지브이(CJ CGV)(주)	청소년관람불가	드라마,스릴러	카렌 몬크리프	토니 콜렛,로즈 번
명랑한 갱이 지구를 움직인다	2007-11-08	일본	일본		씨네가	12세이상관람가	범죄,코미디	마에다 테츠	오사와 타카오,스즈키 쿄카
