"","movie_nm","score","reg_date","contents"
"1614","설국열차","10.0","2013.08.05","많은 것을 생각하게 하는 영화로 개인적인 생각으로 봉감독님의 최고의 영화가 아닌가 싶다 "
"1615","터보","9.0","2013.08.05","여섯살짜리 아들이랑 신나게 보았어요 "
"1616","설국열차","2.0","2013.08.05","초동학교수준 애들 영화ㅎㅎ 재미없어요 "
"1617","퍼펙트 웨딩","6.0","2013.08.05"," 내가 봤던 제니퍼 로페즈 중엔 제일 예쁘다ㅎㅎ 잘 생긴 의사가 제니퍼 로페즈에게 빠지는데 한 초 걸리는 듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그냥 헐리웃판 사랑과 전쟁 고부갈등편 "
"1618","설국열차","6.0","2013.08.05","세계적으로도 손색없는 영화라고 생각합니다 주인공이 다른 사람과 한번 대화했다하면 분씩 앉아서 얘기하는 것만 빼면요그리고 세계적인 영화에 우리 나라의 참신하고 멋진 젊은 신인배우들을 더 많이 캐스팅했다면 얼마나 좋은 경험이 되었을까 생각해보았습니다 "
"1619","설국열차","0.0","2013.08.05","사기 당한 것이 분하다 "
"1620","스위트 알라바마","5.0","2013.08.05","그냥 킬링타임용으론 적당그레이 아나토미 남주 나와서 반가운 정도 "
"1621","설국열차","5.0","2013.08.05","점만점에 점 많이드리면 점스토리짜임도 어수선하고 지루했음 이슈는 되었는데 그닥 재미없었음마지막엔 허무하기까지 스토리가 너무 별로였음많이 아쉬움감있음 "
"1622","설국열차","10.0","2013.08.05","아는 만큼 보일 것입니다 이 영화를 보고 느끼는 바 감동이 없다면 감정이 매마르고 인지수준이 매우 낮은겁니다 시간이 흐른 다음에 경험하고 성장한 다음에 다시 봐보세요 매트릭스를 능가합니다 최고 "
"1623","설국열차","9.0","2013.08.05","호불호 갈리고 실망이라고 하길래 재미없음 어쩌나 했는데 좋았어요 전 정말 괜찮았어요 "
"1624","설국열차","4.0","2013.08.05","그 돈있으면 팥빙수나 한그릇 먹으세요똥도 아니고 된장도 아니고 무슨 그런 영화를 그렇게나 홍보하는지 잘된영화는 가만있어도 입소문으로 보게 되지 "
"1625","설국열차","9.0","2013.08.05","기대가 큰만큼 색다리고 배우들의 연기가 굿 "
"1626","설국열차","0.0","2013.08.05","알바들이 굿 굿 최고 최고 봉감독 천재그만 좀 웃겨라 싸구려 알바들아그나마 영화관이 시원했으니 한숨 푹자고 그것으로 본전 찾았다언론사 저넘들에게 대체 얼마나 퍼 줬기에 사기에 동참하는 것이더냐 "
"1627","더 웹툰: 예고살인","9.0","2013.08.05","색다르고 새로운 호러를 보여준것 같디 "
"1628","설국열차","9.0","2013.08.05","인류멸망 이라는 소재로 이정도의 철학은 보여줘야지그동안 몇십배의 제작비를 들여만든 헐리우드 재난영화들이 좀 보고 배웠으면 "
"1629","설국열차","3.0","2013.08.05","돈 아까워 어요기대치가 너무 컸나봐요 "
"1630","더 테러 라이브","8.0","2013.08.05","스토리가 조금 빈약한 것 빼고는 나름 괜찮았음 하정우 혼자만 보여 조금은 아쉬움 "
"1631","청설","0.0","2013.08.05"," 지금 받는데 욕나온다 원도 아깝다 "
"1632","설국열차","10.0","2013.08.05","초반보다끝에너무진지해지는거같지만 전체적으로스토리도탄탄하고생각을마니하게되네여 역시봉준호감독가벼운오락영화가아니라서 전더좋아써여 "
"1633","설국열차","0.0","2013.08.05","영화보고 사기 당했다고 생각한 것은 난생 처음이다관람료 반환 집단 소송을 제기하고 싶을 정도다 "
"1634","설국열차","10.0","2013.08.05","솔직히재밌어요 이런생각한것도 영화를 만든것도 놀라웠는데ㅎ "
"1635","설국열차","7.0","2013.08.05","생각없이 본다면 재미없는영화 그렇다고 대작이라고 할순없고짧은시간에 많은것을 넣길 원한것 같다이정도면 괜찮게 만든 것 같다마무리 부분이 많이 아쉽다 "
"1636","설국열차","8.0","2013.08.05","사실 잘 모르겠고 멘붕이 먼저 왔지만 왠지 먹먹했던 "
"1637","다크 나이트 라이즈","8.0","2013.08.05","지속적인 긴장감은 없지만 나름 볼만하다 "
"1638","더 테러 라이브","10.0","2013.08.05","음몰입도는 설국열차보다 갠찬음 내용에 전개나 스토리가 조금 모자란듯했지만 지루할꺼라 생각했던 마을을 잊어버리고 시간가량을 집중해서 본 근래들어 가장몰입했던 영화였어요 "
"1639","설국열차","1.0","2013.08.05","쫌 이상했어요 나만 그런가 ㅋㅋ "
"1640","설국열차","4.0","2013.08.05","영화평과 보고난후 기대감에서 너무떨어짐 "
"1641","건축학개론","10.0","2013.08.05","재밌음 "
"1642","돈의 맛","10.0","2013.08.05","쩐다 "
"1643","늑대소년","10.0","2013.08.05","따뜻한 영화 "
"1644","7번방의 선물","10.0","2013.08.05","그린마일보다 더 슬퍼 ㅜ "
"1645","눈물이 주룩주룩","9.0","2013.08.05","일본 영화도 이렇게 예쁜 영화가 있었다니 "
"1646","더 테러 라이브","9.0","2013.08.05","역시 하배우 뻔한 결말이라고해서 기대를 안해서인지도 모르겠으나 하배우의 흡입력 하나만은 정말 최고 그리고 난 너무 잼있었음 이것저것 의문은 많았으나 즐기기엔 최고 "
"1647","더 테러 라이브","8.0","2013.08.05","하정우만 보이네 "
"1648","퍼펙트 게임","10.0","2013.08.05","최고 "
"1649","미나문방구","10.0","2013.08.05"," 정과 추억만으로 사업을 하기엔 현실과 동떨어지지만 영화는 전반적으로 유쾌했고 간혹 찡했던 장면들도 있었고 종이 인형이라는 추억을 볼 수 있어서 좋았어요 ㅋㅋ "
"1650","의뢰인","10.0","2013.08.05","잘만든듯 "
"1651","의뢰인","10.0","2013.08.05","잘만든듯 "
"1652","설국열차","9.0","2013.08.05","맛깔나는 성인들을 위한 우화 "
"1653","설국열차","9.0","2013.08.05","색다른 영화 좋았어요 "
"1654","화차","10.0","2013.08.05","역시 울배우들이 연기 개잘함ㄷㄷ "
"1655","이웃사람","10.0","2013.08.05","굿 "
"1656","광해, 왕이 된 남자","10.0","2013.08.05","세기 최고의 대한민국 영화 "
"1657","도둑들","10.0","2013.08.05","전지현 와 "
"1658","설국열차","1.0","2013.08.05","아직 한국영화의 한계네요 "
"1659","설국열차","10.0","2013.08.05","생각하게 만드는 영화 "
"1660","설국열차","1.0","2013.08.05","이런 영화가 개봉관 전체를 도배하고 있음을 개탄할 뿐 "
"1661","크로싱","10.0","2013.08.05"," 내가 할 수 있는 것에 대해 고민하게 되었다 무력감이 있지만 나아감을 멈추면 안될 것이다 "
"1662","세상에서 가장 아름다운 이별","10.0","2013.08.05","미치도록 슬프다 ㅜㅜ "
"1663","라스트 스탠드","10.0","2013.08.05","나름 볼만함ㅋ "
"1664","베를린","10.0","2013.08.05","어서 편 개봉좀 "
"1665","작전","10.0","2013.08.05","대한민국 영화 추천 호 목록 "
"1666","설국열차","5.0","2013.08.05","장담합니다명이 영화 보시면 명은 후회하심 주일에 영화 한편씩 보는 광팬 입장에서 볼때설국열차점드립니다 후하게 "
"1667","러브픽션","10.0","2013.08.05"," 기대하고 본게 아니라서 그런가 빵터지지 않아도 하정우의 능청스런 연기 나쁘지 않았음 전체적으로 가식적이지 않아 좋았다는 "
"1668","설국열차","10.0","2013.08.05"," 재미없다는 소문과 괜찮았다는 리뷰보고 보러갔는데 정말 신세계본거 같았다 영화속에 담긴 의미도 좋고 표현하는 방식도 신선하고 눈도 재밌고 엔딩 아쉽다는 사람 많던데 난 괜찮았음 의미있는 엔딩인거 같다고 생각한다 "
"1669","방자전","10.0","2013.08.05","재밌는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
"1670","마더","10.0","2013.08.05"," 모성애와 복수극의 소름끼치는 스토리 "
"1671","나는 왕이로소이다","10.0","2013.08.05","굿굿 "
"1672","바람과 함께 사라지다","10.0","2013.08.05","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ굿 "
"1673","설국열차","1.0","2013.08.05","졸립고 재미없고 뻔한영화 이런영화를 좋게 평론하는 언론도 문제라는 생각이 들정도로 수준이하의 영화입니다 개인적인 취향을 생각하더라도 이건 진짜 아닌영화 "
"1674","레드: 더 레전드","10.0","2013.08.05","아놔 평점보고 괜히 고민했네 울버린볼까하다가 심야시간인데 재미없으면 잘까봐 그나마 코믹이라도 하다길래 이거봤음 대박겁내흐뭇눈이말똥 이병헌 헐리웃 그냥배우임 손발오그라들고그런거 전혀없이 그냥배우임 부르스가 이병헌완전 좋아해서 데려왔다더니 흐름에 큰상관없는 액션신도 길게뽑아준듯 "
"1675","설국열차","9.0","2013.08.05","자본주의의 폐해를 잘 보여주긴 해도 해결 방법의 제시가 부족한 영화 "
"1676","설국열차","10.0","2013.08.05","역시 봉테일 "
"1677","웜 바디스","7.0","2013.08.05","좀비영화지만 로맨스 멜로라는 장르에 궁금증을 자극해 보게 된 영화 죽는자의 뇌를 먹으면 그사람의 기억을 공유한다는 설정과 인간 형체의 좀비자체까지 거부한 해골 뼈다귀의 설정이 새로웠고 밋밋하면서도 보는 재미도 함께 느꼈던 시간였다 덤으로 R의 파란색 눈동자가 정말 매력적이였다 "
"1678","설국열차","3.0","2013.08.05","명작을 만드려 했으나 실패함 "
"1679","설국열차","7.0","2013.08.05","고생은 했다 "
"1680","설국열차","1.0","2013.08.05","졸리고 지루했다 잔인하고 어두운 장면이 주류를 이루었다 "
"1681","설국열차","10.0","2013.08.05","관객의 지적 수준을 존중하는 영화 "
"1682","껍데기","2.0","2013.08.05","뭐 이런 "
"1683","설국열차","9.0","2013.08.05","영화 괜찮은데 점 점 주는 사람들은 너무 속보이는데 "
"1684","레드: 더 레전드","10.0","2013.08.05","역시 브루스 윌리스 "
"1685","미스터 고","10.0","2013.08.05","잼있어요 "
"1686","최종병기 활","10.0","2013.08.05","역사영화를 좋아해서 재미잇었고 남자들의 활싸움이 볼거리였음 "
"1687","바람과 함께 사라지다","10.0","2013.08.05","진중함을 배제한 조선의 도굴꾼들 황금 대신 웃음을 쫓다 "
"1688","설국열차","4.0","2013.08.05","먼 영화가 그래 "
"1689","나는 왕이로소이다","10.0","2013.08.05","보는내내 마음졸이고 안타깝다는 생각도 들고 ㅠㅠ 영화에 몰입해서본영화였다 "
"1690","설국열차","9.0","2013.08.05","준비안된 대중에게 진지함을 던져주는 봉감독 역시나 저글하는 한국 대중 엄연한 현실을 애써 외면하는 노예근성의 불쾌감 "
"1691","엽문4: 종극일전","10.0","2013.08.05","삶을 어떻게 살아야할지 고민을 해보게 하는 온화함이 느껴지는 이야기 "
"1692","설국열차","10.0","2013.08.05","설국열차 의미를 알고 가서 보니 더욱 빛이 나는 영화 봉준호 최고다 "
"1693","전설의 주먹","10.0","2013.08.05","남자라면 그리고 남자의 맘과 삶을 이해하고 싶다면 드라마가 감동적임 "
"1694","격돌","10.0","2013.08.05","개인적으로 스필버그 감독 작품중 가장 인상적이었다 정말 단순한 설정으로 소시민의 심리변화를 기막히게 잘 표현해냈다 이 작품은 스필버그 감독 본인에 의해 스타일리쉬하게 리메이크되어야만 한다 "
"1695","설국열차","2.0","2013.08.05","졸면서 끝나기만을 기다린 영화틸다 스윈튼의 연기만 훌륭할뿐 내용의 개연성도 부족하고 지루하기 짝이 없는 영화 "
"1696","마더","10.0","2013.08.05","점 만점 "
"1697","설국열차","0.0","2013.08.05","이걸 만든 사람에게는 미안한 말이지만 모든면에서 기대이하돈이 아깝고 시간이 아깝고ㅠㅠㅠ "
"1698","설국열차","4.0","2013.08.05","올 해 영화들은 기대감 잔뜩 부풀게 하고 막상 가서 보면 개허접 왜 이럴까 "
"1699","방자전","10.0","2013.08.05"," 오달수가 영화를 살렸다ㅋㅋ개인적으로 조여정보다 류현경이 더 예쁜거같음 "
"1700","러브픽션","10.0","2013.08.05"," 앗 내가 좋아하는 배우 명이 나와서 그랬나 난 참 재미있게 봤는데 평점이 좋지 못하네ㅋ 신선한 영화였음 "
"1701","작전","10.0","2013.08.05","박희순이 연기를 잘한다는걸 이걸 보고 깨달음 그리고 김민정은 여전히 매력적 "
"1702","설국열차","10.0","2013.08.05","기대 이상의 영화였습니다 보고나면 여운이 많이 남는 영화 "
"1703","베를린","10.0","2013.08.05"," 액션영화이면서 파워있는 영화 각 배역의 캐릭터가 참 인상깊다 또 보고싶다 한컷 한컷이 예술이다 "
"1704","월드워Z","9.0","2013.08.05","워킹데드보다 짜릿한 좀비들 우리들의 미래같아 정말 두렵다 깜짝놀래키는 가운데 실소를 자아내는 감독의 센스 "
"1705","설국열차","9.0","2013.08.05","인류에게 주는 메세지 인본주의 또는 현 체재와 사상은 영원할 수 없다 꼭 봐야할 영화입니다 "
"1706","신세계","10.0","2013.08.05"," 낯설지 않지만 최고의 갱스터 무비배우 개개인의 개성이 돋보이고 스토리 구성이 탄탄하네 "
"1707","퍼시픽 림","9.0","2013.08.05","에반게리온을 좋아하면 보아야할 영화 느릿느릿 로보트와 괴수 한판승부가 볼만하다 키스씬이 없다는것도 참 좋았던 영화 "
"1708","라스트 스탠드","10.0","2013.08.05"," 우리나라 감독이 아놀드 슈왈츠제네거와 작업 하다니 대단하다 영화는 재밌었다 다음에는 더욱 좋아질것 같다 김지운 감독의 도전이 계속이루어 졌으면 하는 바램이다 "
"1709","설국열차","9.0","2013.08.05","저예산영화 치고는 완성도가 높다봉감독이 아니었다면 누가 이정도로 치밀하게 만들었을까트랜스포머의 로봇이나 어벤져스의 영웅을 기대한다면 보지말라그런영화는 매년 엄청 쏟아진다게시판만 봐도 여러 말들이 많다나는 이런 영화를 좋아한다영화 다 보고 난뒤에 대화나눌 건덕지가 있는영화 "
"1710","극장판 도라에몽 : 진구의 비밀도구 박물관","8.0","2013.08.05","도라에몽진구의 추억과 함께 코난을 끼얹나 "
"1711","세상에서 가장 아름다운 이별","10.0","2013.08.05"," 태어나서 본 영화중 가장 슬프다 "
"1712","바람","10.0","2013.08.05"," 사운드 트랙이 너무 좋았다 근데 왜 음악상을 못받았을까 음악때문에 몰입해서 봤다 요즘은 사극에도 전통악기를 안쓰고 이상한 국적불명의 음악을 많이 쓰던데 이 영화는 음악이 한층 영화의 궐리티를 높인 거 같다 "
"1713","설국열차","0.0","2013.08.05","미래로 설정된 설국열차에서 년대를 연상시키는 도끼 든 투쟁이라니 이미 자본주의 억압이 강제가 아니라는 것은 증명된 것 아닌가 자본주의의 본질은 피가 쏟아지는 투쟁이 아니라 희망고문이라고 노동자가 자본가에게 도끼들고 덤벼서 자본주의 체제가 파괴된다고 너무 낡고 순진하고 촌스러운 사고방식이다 "
"1714","크로싱","10.0","2013.08.05","짠하다 "
"1715","설국열차","10.0","2013.08.05","간만에 만족스러운 영화인듯 괜찮다는 수준이 아니라 영화가 주고자 하는 메시지가 있고 디테일이 살아있는 영화 역시 봉테일 감독 "
"1716","도둑들","10.0","2013.08.05"," 스토리 인물 사건 배경 유머 액션 배우선정 거의 모든 면에서 한국영화의 수준을 한단계 올린듯한 영화 단 투자비용이 막대해서 혁신적인 부분은 거의 없음 다른거 다빼고 재미는 보장 멋진영화 "
"1717","이터널 선샤인","10.0","2013.08.05","정말 완벽한 영화 코믹배우로서 짐캐리 어릴때부터 팬인데 새산 연기력이 뛰어난 배우라는 것을 느꼈다 "
"1718","광해, 왕이 된 남자","10.0","2013.08.05","역사속 성군에 대한 로망을 잘 풀어낸 영화 저런 왕이 있었으면 좋겠다 "
"1719","볼케이노","7.0","2013.08.05","정말 재밌고 좋은영화 근데 딸 컨셉이 뭐냐 대체 나이 다처먹은거 같은 애가 초등학생처럼 구네 "
"1720","분노의 질주 : 더 오리지널","10.0","2013.08.05","분노의 질주 씨리즈중 최고에요 안보신분 꼭 보세요 "
"1721","설국열차","0.0","2013.08.05","돈 너무너무 아가워요 ㅜㅜ "
"1722","이웃사람","10.0","2013.08.05"," 적절한 조화와 반전 가슴 뭉클함까지 새론이가 담담하게 잘 부른 엔딩곡 귀가 발매도 했으면 좋겠습니다 완곡으로 "
"1723","설국열차","9.0","2013.08.05","스토리 자체가 매우 무겁고 좋았다 배우들 연기력도 뛰어났고 봉준호 참 대단하다는걸 새삼 느꼈다 "
"1724","테이크 미 홈","10.0","2013.08.05","배우 영상 음악 스토리 모두 마음에 드는 영화 "
"1725","화차","10.0","2013.08.05"," 사회에서 한 개인이 버려졌다 혼자 남은 그녀는 사회라는 시스템에서 보호받지 못했고 신의 구원 또한 없었다 사회의 룰 바깥에서 자신의 생존을 찾으려는 그녀의 모습이 잔인하기 보다 애처롭고 불안해 보이는 것은 무엇때문일지 생각해본다 "
"1726","의뢰인","10.0","2013.08.05"," 나는 복잡한 거 안 따지고 그냥 재밌었는뎅 긴장되고 막 무섭고 반전 때문에 소름돋음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기 너무 전문가만 많음 "
"1727","미나문방구","10.0","2013.08.05","굿 "
"1728","퍼펙트 게임","10.0","2013.08.05"," 배우들의 연기나 종반부까지 이끌어가는 흥미나 재미 모두 좋았는데 마지막 엔딩에선 조금 작위적이기도 하고 아쉽기도 하다 마지막만 좀더 담백하게 담아냈다면 훨씬 좋았을텐데 어쨌든 야구영화 머니볼은 엔딩이 좋았고 퍼펙트게임은 초중반이 더 괜찮았던 영화 "
"1729","피에타","10.0","2013.08.05"," 김기덕님영화는 다우울하다 하지만진짜잼있다영화광으로써 추천해주고싶다 "
"1730","더 테러 라이브","6.0","2013.08.05","긴박한 전개속에 묻혀버린 플롯 "
"1731","7번방의 선물","10.0","2013.08.05","예승아 이쁜 예승이 어쩜 그렇게 연기도 잘하고 예쁘니 예쁜 예승이 때문에 한참을 울었어 출생의 비밀을 보다가 너무 연기를 잘해서 번방의선물을 케이블을 통해서 봤단다 지금처럼 예쁘게 잘 자라렴 "
"1732","세 얼간이","10.0","2013.08.05","이거친척형네집에서 봤는데 교장잌ㅋㅋㅋㅋㅋㅋ 보시면암ㅋㅋㅋㅋㅋ "
"1733","늑대소년","10.0","2013.08.05"," 케미돋고 색감도이쁘고 ㅜㅜ 잔잔하고 슬프고 아련하고ㅜㅜ 진짜뭔가 동화같은느낌 "
"1734","간첩","10.0","2013.08.05"," 보기전 평점이 낮아서 고민했었는데 너무 낮게 평가된듯보는사람마다 다르겠지만 가족과 가볍게 보기 좋았음 특히 유해진씨 연기 너무 좋았고 코미디 영화에서 너무 사람들이 큰 걸 기대하는듯 그냥 가벼운 마음으로 보고 재밌었으면 그걸로 된거 아님 "
"1735","산책","10.0","2013.08.05","좋은영화 이런영화가 많이 나와주길 바란다 "
"1736","돈의 맛","10.0","2013.08.05"," 작품성으로 승부하는 영화거나 돈 때문에 이리저리 싸우고 추격하고 좀 긴장감 있는 내용으로 예상했는데생각보다 잔잔했던많이 어렵지도 않고 중간중간 코믹요소도 있고 나름 해피엔딩이여서 괜찮았다 그런데 후반부에 이해 안 되는 그 장면은 뭐지아직도 이해 안돼암튼 김강우는 끝까지 멋있게 나왔담ㅎㅎ "
"1737","스프링 브레이커스","10.0","2013.08.05","애슐리 벤슨 나오는걸로 점 종결 "
"1738","설국열차","10.0","2013.08.05","이거볼때 꼭양겡사들어가세욤ㅋㅋㅋㅋㅋㅋ꼭 "
"1739","건축학개론","10.0","2013.08.05","해품달을 안 본 나로서는 왜 한가인이 연기력 논란이 있었는지 모르겠다 영화에서는 굳 "
"1740","설국열차","1.0","2013.08.05","돈 아깝다 ㅠㅠ "
"1741","설국열차","9.0","2013.08.05","한 장면도 놓치기 싫었음에도 놓친 장면이 많았음을 느낀다 새삼 들추기 불편한 존재감들과 진실들이 참으로 무지함으로 서로를 막대하는 인간들을 통해 치부가 드러나듯 들통난기분<U+11A2> 배우들의 훌륭한 연기와 연출 작은 소품하나에까지 담긴 의미들<U+11A2>참으로 보석같은 작품이라는 생각이 들었다 봉감독과 이 영화로 인해 "
"1742","설국열차","9.0","2013.08.05","시사와 역사 그리고 비유 상징성등을 구분하고 아는 사람에게는 충분히 재미있는 영화 "
"1743","분노의 질주: 더 맥시멈","9.0","2013.08.05","편보다는 좀 산만하긴한데 역시 분노의 질주는 재밌어요 ㅋ "
"1744","설국열차","10.0","2013.08.05","한국의 SF 영화의 새 장르를 보는 느낌 한여름 더위를 한방에 날려버림 "
"1745","맨 오브 스틸","7.0","2013.08.05","초반엔 재밌을거 같더니 후반으로가서 액션이 너무 과하고 지구인들이 너무 하는게 없어서 몰입도가 떨어지네요 그래도 눈은 호강 "
"1746","산책","10.0","2013.08.05","깔끔하다 "
"1747","퍼시픽 림","8.0","2013.08.05","이런 영화는 걍 액션으로 봐주는거죠 ㅋㅋ 재밌습니다 "
"1748","설국열차","8.0","2013.08.05","계급사회라는 전세계적인 내용으로 만든것에 박수를 보냅니다 다만 월포드가 엔진이었으면 더 멋졌을겁니다 ㅎㅎㅎ "
"1749","설국열차","0.0","2013.08.05","알바한테 속아 영화 본 사람들 모여서 배급사 상대로 소송이라도 겁시다 매번 속아서 돈 뜯기려니 아오 혈압올라 씨바 올해만 벌써 몇 번째인지 모른다 진짜 너무한 거 아니냐 과장허위광고가 가장 심한 건 영화계다 기껏 돈내고 시간 동안 기대하고 시간 동안 지루한 연설 보는 기분 알기나 해 내 돈 뱉어 "
"1750","설국열차","10.0","2013.08.05","제발 좀 생각하고 살자구요 만원정도 입장료 내면서 조폭들 쌍욕하는거 듣고 개콘보다도 못한 억지 웃음 울음에 두시간 때우기는 것 보다 이런 영화가 백배 더 낫지 않나요 "
"1751","더 테러 라이브","9.0","2013.08.05","하정우 역시 연기잘하네요 몰입감 최고인듯 "
"1752","설국열차","9.0","2013.08.05","재밌었습니다 인간세상의 요약본이라고 생각하는 훌륭한 영화라고 생각되네요 "
"1753","설국열차","10.0","2013.08.05","재미나게 잘 봤다 가족들과 한번 더 볼 생각이다 심야로 "
"1754","설국열차","5.0","2013.08.05","내용이 공감대 형성도 안되는거 같고 배우들의 연기가 사람을 끌어들이지 못하고 겉도는 느낌실망했어요 "
"1755","설국열차","9.0","2013.08.05","이 영화를 보면서 나는 매트릭스 가 떠 올랐네요 외부는 이미 백곰이 살수 있을 정도로 빙하기가 끝난는데 기차안은 안락함등석 승객질서대항에 빠져 있는 모습 엔진의 유한함을 알고 깨뜨리고자 하였던 송강호는 선지자 아마 기차안의 양 끝단에 있었던 두명은 이미 사실을 알고 있던 듯 "
"1756","아웃 오브 아프리카","10.0","2013.08.05","이런 영화 보기 쉽지 않다는 사실 "
"1757","더 테러 라이브","9.0","2013.08.05","하정우가 왜 가장 경쟁력 있는 남자 배우로 뽑히는지 보여주는 영화 시나리오의 완성도는 조금 미흡한 부분이 있어 아쉬움 "
"1758","설국열차","10.0","2013.08.05","개인적으로는 평점 점 이상 나와야 하는 영화라고 보는데 난 보는 내내 소름 돋고 마지막에 와 이게 우리나라 영화라니 수출하면 대박 나겠다는 생각이 들던데대중성이란게 이정도 인가 "
"1759","돈의 맛","9.0","2013.08.05"," 나름 잼있게 봤음김효진 몸매 완전 좋음근데 끝이 흐지부지그래서 에바가 살았다 말인가 죽었단 말인가 ㅡㅡ넘 갑자기 영화가 끝나버린거 같아서 조금 황당했음 "
"1760","설국열차","1.0","2013.08.05","이런걸 영화라고 만들었나스토리도 엉성하고 연기도 부족하고이건 매스컴을 통한 대사기극이다 "
"1761","설국열차","7.0","2013.08.05","어떤분들은 영화스토리안의 디테일 속에 숨은 내용을 찾았다면 재미가 이 영화의 우수성을 알 것이라고 하나 영화관람자가 학습하듯이 이건뭐고 저건뭐다 이렇게 영화를 보는 자체가 좀 영화가 아닌것같구요 그것을 다찾아내었더라도 적절치 못한 소재사용으로 숨은 속뜻의 감흥을 느끼지 못한다면 그건 망작이지요 "
"1762","건축학개론","10.0","2013.08.05"," 번 봤네요 대학다닐 때의 감성이 "
"1763","간첩","10.0","2013.08.05"," 영화 속에 내포된 정치색을 이유로 쓰레기라 치부하는데 년은 칭찬일색이네 "
"1764","만추","8.0","2013.08.05","난 멜로 영화는 잘 안보는 편 이지만 이 영화는 우연히 보게 되었는데 너무나 아름답고 천박한데가 조금도 없는 이쁜 영화였다 탕웨이의 연기도 좋았고 여하튼 보시면 후회 없을듯 "
"1765","설국열차","9.0","2013.08.05","기브미 연양갱 아유 냄궁민수 "
"1766","늑대소년","10.0","2013.08.05"," 눈물이 나고 가슴이 아련해지는 영화 마지막에 박보영이 송중기랑 만나는 씬이었으면 더 좋았을 거 같다 아니면 하다못해 송중기가 좀 늙어있던가 여자들이 좋아할 영화라는 생각이 든다 "
"1767","설국열차","9.0","2013.08.05","어제 해운대 장산 메가박스에서 보고 왔습니다 헐리우드식 때리고 부수고 영웅주의 영화 기대하신분은 다른거 보십시요 설국영차 일단 한마디로 말하자면 잘만든 웰메이드 영화입니다 영상미도 있고 내용도 나름 진지하고 그리고 배우들 연기가 좋습니다 반전도 꽤 괜찮구요 헐리우드에선 억 저예산영화입니다 "
"1768","7번방의 선물","9.0","2013.08.05"," 점 나한텐 최고점수 영화같은 영화이야기 재미 포인트를 잘잡은 판결씬에선 약간 표절같은 냄새가 풍기지만 마지막 눈을적신 짠한감동 이런맛에 영화를 본다는게 설명이 되는영화 "
"1769","더 테러 라이브","9.0","2013.08.05","한국판 폰부스 좋았음 "
"1770","피에타","10.0","2013.08.05"," 오늘부터 김기덕감독님을 존경하려 한다 멋지다 "
"1771","설국열차","7.0","2013.08.05","찐한 여운이 부족한 영화나름 독특한 스토리로 초반 관객을 사로 잡았으나뭔가 좀 덜 보여줬다는 아쉬움이 남는다 "
"1772","퍼펙트 게임","10.0","2013.08.05"," 눈물을 왈콱 쏟게 만드네 조승우양동근마동석조진웅 정말 최고다 "
"1773","몽타주","10.0","2013.08.05"," 줄거리를 보고 뻔한 스릴러몰이라 생각했다 그래서 기대를 하지 않았다 그러나 영화를 볼 수록 점점 극적 상황에 빠져들게 되었고 배우들의 연기와 영화 속 장면에 점점 빠져들게 되었다 또한 기대치 않았던 반전까지 이영화에 눈을 뗄 수 없었다 "
"1774","내가 마지막 본 파리","9.0","2013.08.05","어디에나 이간질을 시키는 사람이 존재하는구나좋은 사람들이 옆에 많아야 하는 이유 "
"1775","미나문방구","10.0","2013.08.05"," 최강희 봉태규 캐릭터 조합이 너무 재밌고 따뜻한 영화 "
"1776","레드: 더 레전드","8.0","2013.08.05","편을 보지않아서인지 기대치를 높게 하지않아서인지 나는 재밌게 봤습니다 "
"1777","의뢰인","9.0","2013.08.05"," 자칫 밋밋할 수 있는 영화를 센스있는 연출과 모든 배우의 뛰어난 연기력으로 돋보이게 만든다 러닝타임이 짧지 않음에도 지루하지 않았던 부분도 그 때문이라 생각한다 다만 장르적 특성을 잘 살리긴 했지만 반전에 목메는 스릴러 같은 결말은 흠 하정우가 조금 더 개구진 캐릭터였더라면 "
"1778","군사통제구역 팔이공지대","2.0","2013.08.05","하고 싶은 이야기를 만들기 위하여 억지로 설정 상황을 만들어 놓은 점이 최악 징병국가인 한국에서 군대에 대한 파악이 부족했던 건 더욱 반감을 들게 하였음 인물들간의 심리 상태 변화의 대한 묘사나 이해가 많이 부족했음 영화 혼자서 스스로 주제를 만들고 이야기하다 끝나는 느낌의 영화 그래서 동정의 별 두개 "
"1779","감시자들","4.0","2013.08.05","실망이네요 설경구씨정우성때문에 그나마 빛나는 영화 "
"1780","화차","10.0","2013.08.05"," 대충 들은 스토리가 있지만 그래도 긴장감있고김민희역할이 너무 불쌍했다 원치 않는 시작으로그렇지만 행복해 지고 싶은 차경선역할을 잘 소화한듯하다 차경선의 그녀는 너무 불행했다 재밌고돈사채가 정말 사람을 무섭게 만드는 구나옭아매는구나를 간접으로나마 보고 느꼈다 암튼강추 "
"1781","괴물","10.0","2013.08.05"," 제목이 가족이어도 어울릴 법한 영화 이 영화는 그리 어렵지 않게 한국식 가족을 풀어놓는다 그래서 봉준호 감독이 더 친숙하게 느껴진다 "
