"","movie_nm","score","reg_date","contents"
"1901","트랜스포머 : 패자의 역습","10.0","2009.06.24","보고 오자마자 씀 흥미진진 로봇들 더 많이 나오고 cg 최고 옵티머스 범블비 너무 멋졌음 "
"1902","트랜스포머 : 패자의 역습","5.0","2009.06.24","그냥 그렇던데 중간 중간 코믹한 장면들이 좀 있음 편보다 코믹한 장면이 많아진 걸 느끼고 왔음 "
"1903","트랜스포머 : 패자의 역습","2.0","2009.06.24","휴 편과 똑같고 로봇만 좀 더 많음 cg 는 볼만함 버트 편에서 봐서 그런지 소름끼치게 대단해 보이지는 않음이런 cg 기술에 우리나라 영화감독 스토리면 한국영화도 대박 터트릴것 같은데 "
"1904","트랜스포머 : 패자의 역습","10.0","2009.06.24","단순오락액션으론 단연 최고 "
"1905","블러디 발렌타인","10.0","2009.06.24","대박기존의 공포를 뛰어넘고 반전도 있고 공포영화의 진수를 보여준영화입니다데스티네이션도 재밌었지만 이영화 정말 짱이네요편이 기대됩니다 "
"1906","거북이 달린다","10.0","2009.06.24","종일 웃는 영화누가 여ㅋㅋㅋㅋ 최고입니다 "
"1907","트랜스포머 : 패자의 역습","6.0","2009.06.24","점수줄려고 고민했네요cg는 전편과 크게 차이는 없지만 비중많아졌더군요 그래서 그런지 나중에는 지루합감이 생기더군요스토리는 전편과 크게 차이 없습니다 기대가 크면 실망도 큰것 같네요 "
"1908","트랜스포머 : 패자의 역습","9.0","2009.06.24","오늘 새벽에 개봉 첫 순서로 봤는데편보다 더 재미있네요안보기 운동도 좋지만 평은 진실되게 적어야죠 "
"1909","트랜스포머 : 패자의 역습","8.0","2009.06.24","전작을 뛰어넘는 CG CG가 발전한만큼 로봇들도 배 추가 역시 기대한만큼 재미있고 전작에 비해 코믹성이 되어서 좋네요 하지만 변신을 심심하면 물먹듯해서 조금 긴장감 떨어짐 "
"1910","트랜스포머 : 패자의 역습","10.0","2009.06.24","오늘 개봉하자마자 봤는데 전편만큼 화려하고 재미있었어요근데 평이 왜 이렇게 낮지요 "
"1911","트랜스포머 : 패자의 역습","10.0","2009.06.24","악플믿지마세요 보는내내정말 너무멋있어서지금도땀이나네요꼭보세요년간기다린보람이확실하게있을겁니다 너무진짜너무ㅈㅐ밋어요 "
"1912","트랜스포머 : 패자의 역습","10.0","2009.06.24","솔직히 재밋음 점준사람들 지네는 뭔 영화 만들주나아나 무슨영화를보든 비평이나 해대지 "
"1913","트랜스포머 : 패자의 역습","10.0","2009.06.24","안보고도 점수를 줄수있겠네요 상세동세를보면 대이상은 악평이많네요 대 이상분들 세대차이나는거니까 너무 열폭하지마세요 대부터는 안보는게좋을듯 "
"1914","거북이 달린다","10.0","2009.06.24","공처가 형사의 고군분투 자존심 회복기라고나 할까 ㅋㅋ 즐거운 영화입니다 재미있게 잘 봤습니다 "
"1915","링스 어드벤처","10.0","2009.06.24","정말 유쾌한 영화인거 같아요너무 많이 웃어서 ㅋㅋ나올때 너무 기분좋게 나온거 같아요왕석현이 더빙연기 정말 발음이 좀 부정확해서 그렇지 정말 수다장이에 하느라 힘들지 않았는지 몰라요 "
"1916","트랜스포머 : 패자의 역습","1.0","2009.06.24","전편 재활용 쓰레기 "
"1917","트랜스포머 : 패자의 역습","4.0","2009.06.24","내용이편과 같고식상 로봇들이 너무 많이 나와 정신없고몹시 지루함 마이클베이감독의 명성에 금 갔네요 차라리 트렌스포머가 안나왔으면 좋았을텐데편보다 나은편영화는터미네이터밖에 없네요 "
"1918","트랜스포머 : 패자의 역습","5.0","2009.06.24","액션과 블록버스터영화를 좋아했기에 전편만큼의 재미를 기대한 조금 실망했어요기대에 미치지 못햇지만 나쁘진 않았어요 "
"1919","7급 공무원","10.0","2009.06.24","이런 스토리 정말 좋아해요 후반부가 엉성했지만 연기력도 좋았고 재밌었어요 "
"1920","벼랑 위의 포뇨","10.0","2009.06.24","다시 어린아이를 위한 영화를 만들겠다 선언한 미야자키 하야오의 노력이 보이는 순수한 영화였어요 "
"1921","여고괴담5","8.0","2009.06.24","뭐랄까 스토리구성은 기대에 미치지 못햇는데 번정도 깜짝깜짝 놀랐어요그래도 좀더 새로운 공포영화가 되었으면 좋겠네요 "
"1922","사운드 오브 뮤직","10.0","2009.06.24","처음부터 끝까지 노래와 함께한 즐거운 영화였어요정말 절대 질리지 않는 ㅋㅋㅋㅋ "
"1923","데스노트 라스트 네임","0.0","2009.06.24"," 재미도없고 주인공 남배우 뭐냐 장난하냐 이런게 평점 점이 넘었다는건 순전히 일빠들때문 태국 공포 영화 셔터가 점대던데 이건 셔터에 비교가 안될 정도로 찌질한 영화 "
"1924","트랜스포머 : 패자의 역습","10.0","2009.06.24","오락영화의 기본에 충실한 그런 훌륭한 영화 "
"1925","트랜스포머 : 패자의 역습","10.0","2009.06.24","정말 볼거리 많은 영화 옵티머스 프라임 멋지고 쌍둥이 마티즈 비중없는줄 알았는데 많이나옴 웃기는 활약도 하고 돈이 아깝진 않은 볼만한 영화이다 "
"1926","12 라운드","5.0","2009.06.24","뭔 허접한 단계를 끌어다가 만든 영화 헐리웃 사람들이 먹고 살기 위해 그냥 만든 영화 "
"1927","트랜스포머 : 패자의 역습","5.0","2009.06.24","편과 별반 다른게 없음 "
"1928","트랜스포머 : 패자의 역습","5.0","2009.06.24","전편을 본 의리로 봐주면 그럭저럭 cg는 볼만 스토리 엉성 "
"1929","트랜스포머 : 패자의 역습","0.0","2009.06.24","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
"1930","트랜스포머 : 패자의 역습","0.0","2009.06.24","영화계의 쒸레기 "
"1931","트랜스포머 : 패자의 역습","9.0","2009.06.24","시사회 갔던 놈들이 분풀이 하려고 헛소리를액션에 압도되기는 처음이다 상상초월 CG 볼거리가 너무 많아 한번으로는 부족하다 외계인은 실제로 인류역사에 깊이 관여해왔다 제작자는 그걸 보여주고 싶은것 "
"1932","트랜스포머 : 패자의 역습","10.0","2009.06.24","오늘 아침에 보고 왔는데요 정말 완전 대박 이란 말밖에 못하겠네요 결말은 좀 급 마무리 한듯하지만 역시 현란한 로봇들의 액션은 기대를 져버리지 않습니다 "
"1933","트랜스포머 : 패자의 역습","10.0","2009.06.24","재밌다ㅋㅋㅋ "
"1934","원스","10.0","2009.06.24","음악과 사랑과 이야기가 있는 영화 감동적이었다 "
"1935","트랜스포머 : 패자의 역습","0.0","2009.06.24","이거뭐임 칠백몇십명에서 반으로 줄어 내 글도 사라졌음 ㅠㅠ "
"1936","엽문","0.0","2009.06.24","솔직히 빵점짜리 영화는 아니다만 어떻게 이게 의 평점을 받았지 뭐야 한 점이면 충분하다고 생각된다 "
"1937","드래곤하트","9.0","2009.06.24","멋진 CG가 영화의 끝이 아니라고 이 영화가 우리에게 깨우쳐 준다 "
"1938","똥파리","10.0","2009.06.24","불우한 가정환경 반복된 악습 영화를 보는 내내 주인공의 마음이 이해됐다 내가 저런상황이랬더래도 너무나 리얼했고 잘 만든 영화다 "
"1939","클래식","10.0","2009.06.24"," 지금 다시 생각해도 아름다운 영화구나란 생각이 들만큼 오래오래 기억되는 영화 였어요 OST도 너무 아름다웠구요 비오는날이면 그장면들이 생각나요 "
"1940","나비효과","10.0","2009.06.24","시간을 소재로 한 영화는 잘 못 만들면 엉터리가 되어 버리기 때문에 소재로 하기 힘든 것 같다 하지만 이 영화처럼 짜임세 있는 영화가 또 있을까 영화를 보는 내내 몰입할 수 있던 영화 "
"1941","거북이 달린다","8.0","2009.06.24","추격자처럼 잔인한 장면이 많이 나오질 않아서 마음을 좀 놓고 볼수 있었어요 시골형사라고 무시한 도시형사들을 제치고 끝까지 송기태를 잡으려는 조필성의 끈질김에 반했어요 "
"1942","마더","5.0","2009.06.24","기대에 딱 절반정도이것도 저것도 아닌 참 아까운 영화봉감독의 한계가 왔는가이거 재미는 없지만그렇다고 나쁜 것도 아니고 "
"1943","지구를 지켜라!","10.0","2009.06.24","모두가 아니라고 할 때 예를 한다는 것은 얼마나 웃긴 일인가 미친놈인줄 알았는데 그 놈만 안 미친놈이었을 때의 당혹스러움 재미있을 수가 없던 영화였지만 역시 신하균의 연기력에 박수를 아낄 수없던영화 "
"1944","여고괴담5","10.0","2009.06.24","여고괴담 의 느낌으로 다시 돌아간 공포 "
"1945","아더와 미니모이 : 제1탄 비밀 원정대의 출정","6.0","2009.06.24","상상력이 좀 대단한것 같다ㅋㅋ프레디 하이모어는 정말 많이 컷다ㅋㅋ 어거스트러쉬할때 참 인상적이엇는데ㅋㅋㅋ정말 가족영화다ㅋㅋㅋ "
"1946","레옹","10.0","2009.06.24","뤽벡송 감독을 알게해준 멋졌던 레옹 다시 보고 싶군 "
"1947","아더와 미니모이 : 제1탄 비밀 원정대의 출정","7.0","2009.06.24","시사회로 어제 봤습니다 주인공 아더 외 몇명이 주로 나왔습니다 내용이 신선했지만 어른 혼자 보기에는 부적절 한것 같습니다 어린아이에게 참 좋은 영화인듯 싶습니다만가족들이 다같이 보면 좋을것같네요 "
"1948","인생은 아름다워","10.0","2009.06.24","내 생에 최고의 영화 부성애와 코미디의 만남 눈물나도록 찡한 영화 "
"1949","트랜스포머 : 패자의 역습","6.0","2009.06.24","만화영화 같아졸려서 하품만제작비가 아깝다tv에서 방송하는거 보면 딱 좋은 영화영화비는 아깝다기대 했는데순위로는 등은 스타트랙등 터미네이터다음은 거북이 달린다 "
"1950","고사 : 피의 중간고사","9.0","2009.06.24","그럭저럭 잘 봤네요 "
"1951","타이타닉","6.0","2009.06.24","그냥 로멘스 영화 "
"1952","아더와 미니모이 : 제1탄 비밀 원정대의 출정","7.0","2009.06.24","시사회로 봤는데요 주인공 아더가 아직 어려서 그런지 아이가 있는 가족들이 와서 보기에 적당한 영화인듯 합니다 이해도 쉬울것 같구요 중간중간 깜찍한 모습에 귀여웠어요 "
"1953","마더","10.0","2009.06.24","ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ "
"1954","거북이 달린다","9.0","2009.06.24","오랜만에 잼이 있게 봤다요즘 한국영화 순위로 일등트랜스 포머보다 낫다요즘 같이 힘들떄 보면 좋은 영화 "
"1955","트랜스포머 : 패자의 역습","0.0","2009.06.24","그렇게 개무시 당하고도 보는 미친세기덜 은 이명박 같은 세기덜 "
"1956","트랜스포머 : 패자의 역습","9.0","2009.06.24","화려한 액션 말이 필요없다 전작을 뛰어넘어 속편의 법칙을 부숴버렸다 "
"1957","터미네이터: 미래전쟁의 시작","9.0","2009.06.24","말이 필요없는 터미네티어 "
"1958","트랜스포머 : 패자의 역습","10.0","2009.06.24","엄청 재미있던데ㅋㅋ "
"1959","트랜스포머 : 패자의 역습","10.0","2009.06.24","재밌더만ㅋ "
"1960","트랜스포머 : 패자의 역습","10.0","2009.06.24","안봐도 기대 하나만으로 만점입니다오늘 바로 보러갑니다 보고나서 후회해도 트랜스포머는 새로운 영화의 시발점이기에 고고 "
"1961","거북이 달린다","10.0","2009.06.24","질척이지않고 깔끔하고 재미는 물론 감동까지 있습니다 각자의 입장에서 해석하기 나름이지만 돈을 받아 사건을 해결하기위해 쓰는것도 가정을 위해 최선을 다하는 모습도 정말 뿌뜻했습니다 좋은 영화 감사해요 "
"1962","똥파리","10.0","2009.06.24","반복되는 일상에 짜증이 나는가 그렇다면 충격속으로 빠져보시라 "
"1963","트랜스포머 : 패자의 역습","7.0","2009.06.24","그래도 터미네이터 보단 볼만 돈 다주면 좀그렇고 헌혈하면 롯데 시네마쿠폰 준다더만 "
"1964","똥파리","10.0","2009.06.24","점 만점에 점 꾸욱 "
"1965","똥파리","7.0","2009.06.24","마지막이 조금 짜증나서마지막만 아니면 괜찮은영화인데 "
"1966","트랜스포머 : 패자의 역습","10.0","2009.06.24","트랜스포머가 재밌어요 "
"1967","이상한 나라의 앨리스","10.0","2009.06.24","완전 기대 만빵 이에여 "
"1968","리멤버 타이탄","10.0","2009.06.24","정말 최고의 작품이에요 "
"1969","트랜스포머 : 패자의 역습","1.0","2009.06.24","마이클베이는 애국심은 좀 쩌는듯 "
"1970","킹콩을 들다","10.0","2009.06.24","시사회를 다녀왔어요 선생님을 위한 제자들의 사랑과 마음 선생님의 제자사랑까지너무 아름다운 영화였어요 강추 웃음도 있고 감동까지 함께하는 영화랍니다 "
"1971","쇼생크 탈출","10.0","2009.06.24","다시봐도 굿 "
"1972","트랜스포머 : 패자의 역습","8.0","2009.06.24","우린 언제 이런 CG를 할수 있을 려나 "
"1973","트랜스포머 : 패자의 역습","4.0","2009.06.24","진행이 너무 지루함 로봇도 편하고 차이도 별로 없고 무자비한 사운드로 이명현상이 생길지경 "
"1974","트랜스포머 : 패자의 역습","9.0","2009.06.24","진지함은 없지만 화려했다 "
"1975","킹콩을 들다","9.0","2009.06.24","감동적 이였고 배우들의 연기가 좋았다 "
"1976","라디오 스타","10.0","2009.06.24","감동적인 영화였어요 "
"1977","여고괴담5","7.0","2009.06.24","생각보다 너무 안무서워ㅋㅋ 재미는 있었어요 "
"1978","아더와 미니모이 : 제1탄 비밀 원정대의 출정","8.0","2009.06.24","너무 귀여웠어요 가족영화로 강추 "
"1979","트랜스포머 : 패자의 역습","7.0","2009.06.24","CG는 편보다 조금 좋아졌지만 그 괜찮은 터미네이터를 앞서는 모습입니다 하지만 촬영기술은 머리가 아플정도로 좋지못해 긴장감이 없고 맥이 툭툭끊어집니다 가장 오점은 로봇의 남발로 개성의 상실입니다 "
"1980","트랜스포머 : 패자의 역습","10.0","2009.06.24","영화는영화로만봐라썩어빠진냄비근성버려라최고의영화 점준인간들절대쳐보지말거라 "
"1981","졸업","7.0","2009.06.24","잘봤어요 음ㅡ그런데ㅡ 마지막에 버스에서 둘이 한컷에 같이 클로즈업되었을때 표정이 왜 어두운거죠 여전히 밝지 못한 미래때문 아니면 다른이유라도 "
"1982","블러드","0.0","2009.06.24","도대체 뭐하자는거냐 전지현때문에 보겠다는 친구말을 듣는게 아니었는데아짱나 "
"1983","트랜스포머 : 패자의 역습","6.0","2009.06.24","신기하기는 했다 재미있는지는 잘 모르겠다 "
"1984","거북이 달린다","10.0","2009.06.24","잼있어요 ㅋㅋㅋ "
"1985","클래식","10.0","2009.06.24","정말많이 보고 많이 울었던영화최고 "
"1986","트랜스포머 : 패자의 역습","10.0","2009.06.24","대구cgvimax로봤는데여자들정말많이보더라그리고간간히터지는웃음들본사람들은알거다편보다 더잼있게봤음 극장안에부부들이아이들데리고보러가는게간간히보이더라여기에씨부려봤자보는사람들은다볼것이고 "
"1987","킹콩을 들다","7.0","2009.06.24","시사회 당첨되서 보고 왔는데요 재미와 감동이 있지만 뭔가 부족한 느낌을 지울수가 없네요 "
"1988","트랜스포머 : 패자의 역습","9.0","2009.06.24","이야기를 보는 분들은 안보는게 나을듯 하지만 이야기는 무시하고 나머지를 본다면 충분히 재미있는 영화 애초에 본작이 로봇들끼리 싸우는 것이었으니 로봇들만 왔다갔다하는 건 당연 "
"1989","명탐정 코난 : 칠흑의 추적자","10.0","2009.06.24","진짜 이건 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ더 말할 것도 없다 "
"1990","트랜스포머 : 패자의 역습","10.0","2009.06.24","내용이 없는건 맞는데 이건 평점이 너무 낮네요 눈은 상당히 즐거웠던영화 평점좀 올려줘야지 "
"1991","미미와 철수의 청춘 스케치","6.0","2009.06.24","당시엔 참재 미있게 봤는데 지금보니 어이없는편집과 말장난뿐 하지만 그시절만큼은 그립다 "
"1992","트랜스포머 : 패자의 역습","0.0","2009.06.24","뭐야 순 cg뿐이 볼개 없네 "
"1993","거북이 달린다","9.0","2009.06.24","잼 있어요나름 추천합니다 "
"1994","트랜스포머 : 패자의 역습","10.0","2009.06.24","마이클베이영화답게 시원하고 오락적인면은 좋은것 같습니다 스토리를 기대한다면 실망할수도 있겠지만 즐기기엔 딱 좋은영화 "
"1995","트랜스포머 : 패자의 역습","10.0","2009.06.24","진짜로 재미있네요 "
"1996","언노운 우먼","10.0","2009.06.24","과거의 죠지아와 현재의 이레네가 동일인물이란 걸 전혀 눈치채지 못할만큼 연기력이 돋보였던 것 같아요 음악도 너무 멋졌던 듯 "
"1997","트랜스포머 : 패자의 역습","10.0","2009.06.24","말이필여업음 최고 "
"1998","걸어도 걸어도","10.0","2009.06.24","마음 속 깊이 울림이 있는 영화 가족이란 무엇일까 가까이 있을때는 못느끼다가 떠난 후에 새록 새록 와닿는 그리움 얼마 전 떠나가신 어머니를 기려보며 다시 한번 꼭 보고싶은 영화입니다 "
"1999","죽은 시인의 사회","10.0","2009.06.24","오 캡틴 마이 캡틴 "
"2000","트랜스포머 : 패자의 역습","0.0","2009.06.24","눈이동태도 아니고 이럴만점주는 인간들은 머야진짜 이건 에서 끝났어야됐어재미도없는게 시끄러워 잠도못자것드라 "
"2001","트랜스포머 : 패자의 역습","5.0","2009.06.24","트랜스포머 번씩 보면서 편나오기를 두손 모아 기다린 일인으로 오늘 조조로 보고 왔는데 보고나니 할말이 없다 그동안 내가 이걸 볼려고 그 많은 시간은 기대하면서 보냈따고 생각하니 짜증치밀어 "
"2002","천사와 악마","9.0","2009.06.24","반전에 반전을 더한 영화 더위를 한방에 날릴 수 있는짜릿한 스릴감과 빠른 전개에 놀라고 거대한 스케일에 놀라고 배우들 연기에 놀라는 잠시라도 눈을 딴데다 둘수 없게 빠져버리는 그런영화 "
"2003","트랜스포머 : 패자의 역습","10.0","2009.06.24","전편을 능가하는 최고의 영화스케일과 그래픽은 단연 최고옵티머스 프라임의 멋진 전투신점 만점에 점 "
"2004","트랜스포머 : 패자의 역습","10.0","2009.06.24","솔직히 대박이다 현란한 전투씬 스케일이 대단하긴 하네 우리나라는 언제 저런 영화 만드냐 "
"2005","킹콩을 들다","10.0","2009.06.24","태어나서 보는내내 이렇게 엉엉 운적이 없었다옆에 있는 와이프가 민망해할정도록넘 감동적이다강추 "
"2006","트랜스포머 : 패자의 역습","10.0","2009.06.24","이게 왜 평점이 낮아야 되는건데 "
"2007","천사와 악마","9.0","2009.06.24","배경도 잘 표현되었구요 책은 영화보다 더 재밌다는데 기대되네요 ㅠㅠ 반전같은거 잘 찾으시는 분들이면 뭐야이러시겠지만 ㅠ 전 헉 이러면서 봤다능 키키 "
"2008","에이트 빌로우","10.0","2009.06.24","아마야 아가씨ㅎㅎ 영화 한편보면서 몇번을 울고 웃었던지 "
"2009","트랜스포머 : 패자의 역습","10.0","2009.06.24","말이필요없다정말 최고다 편보다 훨씬잼있다 만점짜리 영화 "
"2010","시대정신","10.0","2009.06.24","마음에 쏙 든다 "
"2011","트랜스포머 : 패자의 역습","10.0","2009.06.24","솔직히 전편을 능가할 수 있을까정말 기대도 많았고 걱정도 많았지만중반부 개다굴에도 전혀 꿀리지 않는 프라임의 전투씬 후반부의 사막전투씬 그리고 합체이 두가지 씬이 그 모든 걱정을 잠식시킨다 "
"2012","트랜스포머 : 패자의 역습","0.0","2009.06.24","트랜스포머가 점이면 디워는 점이다 ㅎㅎ "
"2013","펠햄123","8.0","2009.06.24","존트라볼타의 연기가 돋보인 영화 학점으로 치자면 B정도아주 훌륭하지도 떨어지지도 않은 그런대로 볼만한 영화였다 "
"2014","트랜스포머 : 패자의 역습","10.0","2009.06.24","만점이다 "
"2015","트랜스포머 : 패자의 역습","8.0","2009.06.24","감독 떄매 안 보려다 봤는데 재밌네요그래픽이 정교합니다영화를 보고 비판을 하든 칭찬을 하는 게 맞는 거 같습니다무조건 안 보고 별로일 꺼라는 비평으로 선동하는 건 옳지 않습니다 "
"2016","트랜스포머 : 패자의 역습","10.0","2009.06.24","맨 처음 시간꺼 봤는데 역시 최고였습니다 그리고 마티즈 엄청 이쁘고 귀엽게나왔습니다 "
"2017","트랜스포머 : 패자의 역습","10.0","2009.06.24","마음껏 눈으로 즐겼네요 나도 변신차 가지고 싶다 ㅎㅎ 근데 끈질긴 생명력을 자랑하는 스타스크림 이놈 땜시 편이 또 나오겟네요 ㅋㅋ "
"2018","매란방","5.0","2009.06.24","하하 근데 여기 양조위가 나오던가요 "
"2019","트랜스포머 : 패자의 역습","10.0","2009.06.24","그래픽쪽 일을 하는 나로서는 정말 컴퓨터 그래픽 노가다에 절망을 하고 왔습니다현실과 구분이 안됩니다 극사실주의의 로봇들이 때거지로 나와도 떨어지지 안는 퀼리티 그냥 보세요 ㅎㄷㄷ합니다 "
"2020","킹콩을 들다","10.0","2009.06.24","어제 시사회 보고왔는데 정말 재미있어요 웃음도있고 감동도 있는 정말 저도모르게 눈물이 나더라고요 개봉하면 또 보러가야겠어요 ㅎㅎ "
"2021","트랜스포머 : 패자의 역습","10.0","2009.06.24","기자들아 그리고 기자에 낚인 네티즌들아 영화좀 보고 평가해 그냥 까대지말고 정말 눈돌아 갑니다 그들의 기술력에 경의를 표합니다 옵티머스 킹왕짱 "
"2022","추격자","9.0","2009.06.24","웰메이드 "
"2023","트랜스포머 : 패자의 역습","10.0","2009.06.24","감독이 아이맥스로 보는 걸 추천한다길래 며칠전부터 예매해놓고 조조로 보고왔다 불매운동을 해도 외화최초로 천만관객을 넘을꺼라는 추측이 왠지 현실화 될꺼같다는 느낌 팍팍받게 해줬음 "
"2024","프로페셔널","10.0","2009.06.24","나 역시도 어릴적 아련한 기억속에서나 가끔 찾아볼수있는 영화 하지만 잊지 못할엔딩과 그 충격만큼 강하게 다가온 영화음악 chi mai는 아직도 생생하게 남아있네요 "
"2025","박물관이 살아있다 2","5.0","2009.06.24","딱 미국인이 만들었구나 싶은 영화였다 내용이 "
"2026","브루스 올마이티","6.0","2009.06.24","킬링타임 "
"2027","킹콩을 들다","9.0","2009.06.24","어제 시사회 재미있게 잘 봤습니다실화를 바탕으로 해서 공감 가기도 하고 영화보는 내내 웃다가 울다 재밌었어요 "
"2028","여고괴담5","3.0","2009.06.24","아직도 년대 초 공포 영화를 꿈꾸고 있다니 시사회로 봤지만 그 시간도 아까워씀 "
"2029","노트북","10.0","2009.06.24","진짜 감동이 밀려오는 영화 여자라면 누구나 공감할거 같아요 ㅋ "
"2030","마더","9.0","2009.06.24","보이는 것만으로 판단하면 재미없을 수 밖에 영화를 느끼고 생각하고 되새기길 "
"2031","예스맨","10.0","2009.06.24","역시 짐캐리 진짜 재밌다 "
"2032","트랜스포머 : 패자의 역습","10.0","2009.06.24","솔직히 편을 부정적인 시각으로 봤었다 편은 그런 부분들을 모두 잠식시키고 남는다 그런데 이거 엄마손잡고 보러온 꼬꼬마들이 보기엔 좀 섹시한 장면이 많이나오네 "
"2033","가유희사 2009","10.0","2009.06.24","진짜 재밌어요ㅎ "
"2034","트랜스포머 : 패자의 역습","10.0","2009.06.24","짐 보고 왔어용 잼나게 봤어용 터미네이터 조조는 시분 매진이였는데 트는 조조가 시분 "
"2035","킹콩을 들다","10.0","2009.06.24"," 스포츠 중 비인기종목이라 쉽게 지나칠 수 있는 영화인데 안 보고 그냥 지나친다면 정말 후회할 영화이다 "
"2036","똥파리","10.0","2009.06.24","영화가 끝난 후몇일을 혼돈속에서 보냈다 이게 영화인가 아니면 내 주위에서 벌어진 일을 직접 목격한 것인가살아있는 양감독인터뷰 기사를 보면서 안도함과 동시에 이 사실이 영화임에 묘한 배신감을 "
"2037","복수혈전","10.0","2009.06.24","타이타닉을 넘어서는 대작 이경규의 감성연기와 견고한 스토리 년 전 영화라는 것이 믿겨지지 않을 정도로 최신식인 카메라 기법들스티븐 스필버그에 견주어도 전혀 뒤지지 않는 감독 이경규 최고 "
"2038","반두비","10.0","2009.06.24","영화 엄청 재밌구만 보수단체에서 왜 집단동원해서 평점 점주기에 매진하는지 알 거 같애 ㅋㅋㅋ하여간 머리에 똥 든 것들 하는 짓 하고는 "
"2039","트랜스포머 : 패자의 역습","10.0","2009.06.24","용산 imax로 보고 왔습니다 입이 다물어지지않네요 지금도 영화 생각하면 닭살이 돋네요 너무나 현실감이 넘쳐서 정말 대단한 오락영화네요 최고입니다 "
"2040","블러드","8.0","2009.06.24","잼있어요 절대 이렇게 저평가될 정도의 영화는 아닌데이상하네 충분히 볼만해요 "
"2041","트랜스포머 : 패자의 역습","10.0","2009.06.24","오늘 아침 조조로보고왔다 너무재밌었지만 상해초토화시킨로봇이 되게 쎌줄알았는데 옵티머스가 관광ㅋㅋ 그리고 예고에서 단합체로봇 디스터베이스인가 아주 강적인줄알았는데 왠 꼬맹이로봇 둘한테 발리고 참 "
"2042","닥터 봉","0.0","2009.06.24","mm 유치 "
"2043","닥터 봉","0.0","2009.06.24","ㅉㅉㅉ "
"2044","약탈자들","0.0","2009.06.24","한국영화는 평점 믿을게 못돼 쓰레기 영화도 평점 점이 넘더만 "
"2045","약탈자들","0.0","2009.06.24","알바들 또 시작이구나 애국심도 좋지만 적당히 쫌 하자 "
"2046","트랜스포머 : 패자의 역습","10.0","2009.06.24","옵티머스나 범블비가 진짜 배우처럼 느껴지게 한 인간들의 수고에 박수를 "
"2047","트랜스포머 : 패자의 역습","9.0","2009.06.24","넘 잼남니다 우선 로봇이 다양하게 만들어진 것 스트레스 한방에 날리는데 쵝오보시면 후회는 없습니다 "
"2048","눈먼자들의 도시","8.0","2009.06.24","많은것을 느끼게 함 "
"2049","거북이 달린다","5.0","2009.06.24","사람들 생각이 정말 저마다 다르네요 평점이 이렇게나 좋은데저는 보고나서 점이나 점이 적당하다고 생각했습니다지극히 무난하고 평범한 드라마와 연출많이 아쉬운 영화입니다 "
"2050","트랜스포머 : 패자의 역습","2.0","2009.06.24","다음에 티비에서나 볼 영화 "
"2051","노잉","8.0","2009.06.24","gggggg "
"2052","해피 플라이트","9.0","2009.06.24","보는 내내 빵빵 터집니다 ㅋㅋ 역시 야구치 시노부 감독 "
"2053","타이타닉","10.0","2009.06.24","무슨 말이 필요할까 최고이다 생각만해도 눈물나는 스토리 ㅠ "
"2054","트랜스포머 : 패자의 역습","3.0","2009.06.24","딱 분만 줄였으면 점을 줄텐데한시간 반 넘어가면서 지겨워서 혼났다 "
"2055","트랜스포머 : 패자의 역습","9.0","2009.06.24","오늘 아침에 조조로 보구 왔어요ㅋㅋ 남친이랑 같이 보고 왔는뎅 남친은 정말 좋아하더라구요 ㅋㅋㅋ저도 잼있게 봤어요편에서의 흥미진지함이 쪼금은 못하지만 그래도 정말 잘 만들었다고 생각해요 "
"2056","트랜스포머 : 패자의 역습","10.0","2009.06.24","지금 왕십리 아이맥스에서 보고 글쓴다편보고 좋았으면 편쩐다그리고 한마디한다비평할려면 영화보고해라그저 기자들 기사에 놀아나서 애국심어쩌고 하면서 비평이나 하지말아라단순한 한국넘들 "
"2057","거북이 달린다","10.0","2009.06.24","김윤석님의 연기가 추격자 이후 절정을 나타냈던 웃음이 끊이지 않는 재미있는 영화 였습니다 오래간만에 느낄수 있었던영화에서의 몸개그 추천합니다않보신분 있다면 꼭 보시길 "
"2058","킹콩을 들다","10.0","2009.06.24","친구랑 엄청 울면서 봤어요 진짜 너무 제대로 touching 간만에 진짜 맘에드는 한국영화예요 참고로 눈화장 하지마세요 ㅋㅋㅋㅋㅋㅋ "
"2059","트랜스포머 : 패자의 역습","3.0","2009.06.24","별로다 "
"2060","클래식","10.0","2009.06.24","년 영화 비트이후 번이상 보게된 영화 "
"2061","트랜스포머 : 패자의 역습","7.0","2009.06.24","약해진 로봇 강해진 인간 사라진 내용 늘어난 씨지간단히 요약하면 이정도라 할수 있겠네요뭐 팝콘무비로는 불만 없을정도 입니다하지만 편의 충격에 비해서는 많이 식상해진 느낌이네요 "
